Interpreta
idObra;idActor;idPersonaje
909;32219;834
909;34898;865
909;35691;866
909;35691;867
909;36097;868
910;14248;9
913;7122;6
913;36751;11
914;18413;9
915;8968;12
915;12083;12
915;32967;7
915;37203;9
915;38521;869
916;7590;6
918;21639;7
921;32144;6
925;3695;9
925;6796;5
925;16560;5
925;25181;5
926;8741;7
928;887;5
933;3230;10
937;1961;5
937;4779;5
937;5919;5
937;5983;5
937;6710;5
937;6756;5
937;13458;5
937;13517;5
937;15785;5
937;16436;5
937;17874;11
937;22505;11
937;28864;11
937;29209;11
937;30075;5
937;35129;5
937;9482;11
937;9483;11
937;9484;5
937;9485;5
937;9587;11
942;31516;9
944;2108;7
948;7960;870
948;13385;871
948;14946;872
948;15251;873
948;25432;874
948;26008;875
948;26186;876
948;35383;871
948;35997;877
948;36598;871
948;38538;878
949;14323;12
949;23753;879
949;34294;569
950;1562;880
950;11107;881
951;6088;6
951;8957;9
952;11976;882
952;27488;882
954;29396;6
957;16046;883
958;23318;7
960;8901;10
960;29745;10
962;2225;8
962;34627;7
963;2108;7
964;35184;9
965;4714;884
974;2237;885
974;3689;886
974;4372;887
974;13270;888
974;13545;889
974;13567;890
974;13739;891
974;15287;892
974;16498;893
974;16556;894
974;18243;895
974;19291;896
974;22149;897
974;22252;898
974;24759;899
974;25035;900
974;25050;901
974;25141;902
974;27909;903
974;28359;904
974;28476;905
974;30203;906
974;30300;907
974;30467;908
974;33419;909
974;33513;910
974;37598;911
974;38066;912
974;37498;912
976;8864;7
977;13754;913
977;17524;914
977;25894;915
977;35382;916
978;18087;7
978;19374;7
979;4130;917
979;13402;918
979;15813;9
979;19070;11
979;22271;5
979;28753;919
979;28753;920
979;33495;921
979;37939;11
980;529;922
980;2091;923
980;2992;924
980;3075;925
980;3213;926
980;3514;927
980;3566;928
980;4949;929
980;5747;930
980;6106;326
980;6752;931
980;6904;932
980;7003;933
980;7448;934
980;7529;935
980;7883;936
980;11244;937
980;11270;938
980;10054;939
980;12633;940
980;13288;941
980;13556;942
980;13902;931
980;14972;943
980;15657;939
980;15781;944
980;16224;945
980;16684;923
980;19533;946
980;20194;947
980;20230;948
980;20282;949
980;20311;252
980;20452;950
980;21016;951
980;21727;952
980;21795;953
980;21795;954
980;21972;955
980;22728;956
980;22067;957
980;23131;958
980;26797;959
980;27023;960
980;29217;961
980;27562;354
980;29662;252
980;30812;962
980;31817;963
980;31837;964
980;33433;965
980;33497;966
980;35003;967
980;35045;968
980;32836;969
980;33767;970
980;36219;252
980;38539;971
980;9466;972
980;9571;973
980;38177;974
984;9105;9
990;23311;6
995;14119;1004
995;21157;1004
995;29070;1005
996;4857;5
996;10589;5
996;10023;5
1001;5216;1006
1002;10021;6
1006;1833;11
1006;6163;5
1006;9231;5
1006;11387;11
1006;12322;5
1006;24536;11
1006;24850;9
1006;25470;11
1006;26701;5
1006;27556;11
1006;34689;11
1006;32991;11
1006;36979;6
1007;5016;6
1007;12743;1007
1007;31213;1008
1010;106;1009
1010;5956;1010
1010;9081;1011
1010;10941;1012
1010;11976;1013
1010;14428;1014
1010;15566;1015
1010;24032;1016
1010;27778;1017
1010;31318;1018
1010;36936;1019
1010;37767;1020
1017;8372;1021
1017;11490;1022
1017;26977;1023
1017;28201;1024
1017;32398;1025
1018;1993;1026
1018;12280;1027
1018;23657;1028
1018;37785;1029
1019;3458;7
1019;8312;7
1019;13496;6
1021;3210;1030
1021;13198;1031
1021;16260;1032
1021;27831;1033
1021;29420;1034
1021;34678;1032
1021;36479;1035
1021;38390;1036
1023;32829;7
1024;18757;1037
1026;2050;9
1026;4624;14
1026;13685;10
1026;16146;14
1026;34549;101
1026;34832;9
1026;37084;10
1026;9444;6
1027;33443;11
1029;315;203
1029;2992;1038
1029;6719;1039
1029;10993;1040
1029;10636;1041
1029;22650;122
1029;23066;1042
1029;24191;1043
1029;26466;1044
1029;28201;1045
1029;30067;1046
1029;31928;182
1029;32660;35
1029;36919;1047
1029;9878;1048
1031;207;1049
1036;30871;12
1037;6648;9
1037;15719;7
1037;17398;9
1038;134;1050
1038;204;1051
1038;2846;1052
1038;6408;1053
1038;8568;1054
1038;11328;1055
1038;14958;1056
1038;14958;1057
1038;18680;1058
1038;18680;1059
1038;22067;1060
1038;24823;1061
1038;25464;1062
1038;27747;1063
1038;29245;1064
1038;29830;1065
1038;32432;1066
1038;34013;1067
1040;4440;12
1040;5647;11
1040;6843;1068
1040;25914;6
1040;31214;6
1040;37758;1069
1041;20015;9
1042;15490;12
1043;17353;7
1045;6408;7
1045;29539;7
1046;35637;6
1047;31761;1070
1047;34067;10
1048;14902;9
1051;13035;5
1051;25199;5
1051;33067;12
1051;9892;1071
1052;35421;9
1054;18113;1072
1055;28811;1073
1056;35974;5
1056;36052;5
1057;14040;7
1057;28160;12
1057;33128;7
1057;34855;7
1057;35414;1087
1059;1928;10
1059;25021;10
1059;25259;10
1059;31604;10
1061;11834;1088
1061;15876;115
1061;22257;1089
1061;31767;1090
1061;37203;1091
1062;4898;10
1062;6073;10
1062;6076;10
1062;10870;11
1062;11694;10
1062;12870;10
1062;13508;10
1062;13879;10
1062;13882;14
1062;15907;9
1062;25051;14
1062;28160;6
1062;31506;10
1062;32135;10
1062;37184;10
1062;1213;6
1066;4905;1092
1068;58;1093
1068;28254;1094
1068;35854;1095
1069;692;1096
1069;832;1097
1069;1670;1098
1069;2939;118
1069;3232;1099
1069;5858;1100
1069;6175;169
1069;6803;1101
1069;6876;1102
1069;8571;70
1069;8893;665
1069;10866;1086
1069;10792;1103
1069;12223;1104
1069;12394;1105
1069;15855;1106
1069;16485;1107
1069;16755;1108
1069;16997;1109
1069;17169;1110
1069;18863;1111
1069;19281;1112
1069;21859;1113
1069;23514;1114
1069;23531;273
1069;24479;1115
1069;24504;170
1069;23457;1116
1069;23477;1117
1069;25926;1118
1069;26456;1119
1069;27120;1120
1069;28405;574
1069;28534;1121
1069;29980;1122
1069;30748;1123
1069;33113;1124
1069;35416;1125
1069;36068;1126
1069;37254;1127
1069;37339;1128
1069;37883;1129
1069;37954;1045
1069;37745;1130
1069;38598;1131
1069;9551;1132
1074;32930;9
1076;11779;5
1076;16082;1133
1076;32266;11
1076;34114;11
1083;1189;22
1086;26701;9
1087;25065;1134
1088;1895;1150
1088;2469;1151
1088;6139;1152
1088;6141;1153
1088;6608;1154
1088;7020;1155
1088;7327;1156
1088;8495;1157
1088;11835;1155
1088;12012;1158
1088;12878;1159
1088;13867;1160
1088;14491;1161
1088;14514;1161
1088;14393;1158
1088;15762;1162
1088;15804;1163
1088;15829;1150
1088;16706;1164
1088;16722;1165
1088;15556;1166
1088;17122;1167
1088;17380;1168
1088;20082;1169
1088;22599;1164
1088;23130;1154
1088;23139;1154
1088;24233;1170
1088;24597;1171
1088;24604;1172
1088;24645;1173
1088;25230;1174
1088;26645;1175
1088;28683;1154
1088;28116;1176
1088;31206;1177
1088;31215;1178
1088;32050;1171
1088;32893;1179
1088;36051;1180
1088;36544;1181
1088;38121;1182
1089;339;9
1090;1970;10
1090;20083;14
1090;37298;6
1092;1359;9
1096;35604;9
1100;4751;1183
1102;25995;9
1104;26561;7
1106;2615;5
1106;8098;5
1106;30185;11
1107;2061;7
1107;17827;7
1108;5162;1184
1108;5204;1185
1108;5452;1186
1108;6551;1187
1108;8898;1188
1108;13434;1189
1108;17436;1191
1108;18662;1192
1108;19086;1193
1108;19177;1194
1108;21007;1195
1108;24080;1196
1108;25355;1197
1108;24351;1198
1108;27373;1199
1108;30129;1200
1108;34180;1201
1108;35298;1202
1108;38373;1203
1108;38825;1204
1108;38871;1205
1110;1359;9
1112;13496;6
1113;5647;6
1113;22115;9
1114;10632;1206
1114;10660;1207
1114;11976;1208
1114;12167;1209
1114;19832;1210
1114;23289;1211
1114;23290;1212
1114;24988;1213
1114;25247;1214
1114;29052;1215
1114;32419;1216
1114;36479;1217
1114;36818;1218
1114;38100;346
1117;8969;9
1120;19591;1219
1120;22602;1220
1120;23289;1221
1120;36936;1222
1120;36936;1223
1120;38021;1224
1121;32266;6
1129;18216;7
1131;5657;6
1131;30690;9
1131;37068;6
1132;34844;6
1135;18184;5
1138;32829;7
1142;18497;9
1142;37282;6
1146;4011;5
1146;10349;6
1146;9374;9
1146;14325;11
1146;18184;5
1147;10349;6
1147;9374;9
1147;18184;5
1151;1829;1225
1151;34405;1226
1151;37854;1227
1153;8020;6
1158;23;1228
1158;2660;1229
1158;4884;1230
1158;8309;1231
1158;9331;1232
1158;10819;1233
1158;12262;1234
1158;13344;1235
1158;13401;1236
1158;20303;1237
1158;20424;1238
1158;21124;1239
1158;21128;1240
1158;21128;1241
1158;21128;1114
1158;21557;1242
1158;21917;1243
1158;23866;1098
1158;25016;1244
1158;25281;1245
1158;25982;1246
1158;29921;1247
1158;30207;1248
1158;32064;1249
1158;36223;1250
1158;37759;1251
1158;37760;1252
1159;28702;1253
1159;28707;1254
1162;316;25
1162;17038;9
1162;22690;9
1162;33977;6
1162;34015;6
1164;8269;24
1164;12093;24
1167;32266;12
1167;34358;9
1169;10733;6
1169;11976;9
1169;14595;9
1169;31945;1255
1171;24497;11
1171;37316;11
1172;21779;128
1173;22237;6
1173;30382;763
1174;15358;9
1175;24850;9
1175;30746;6
1178;5010;9
1178;5651;10
1178;5727;10
1178;5728;10
1178;8175;10
1178;9231;10
1178;11694;10
1178;12114;10
1178;14899;14
1178;18226;14
1178;22923;11
1178;25600;10
1178;27238;10
1178;31660;14
1178;33485;14
1178;34370;14
1178;34964;10
1178;32837;10
1178;36685;10
1179;3607;14
1179;11779;10
1179;12068;72
1179;15117;10
1179;24849;10
1179;26983;6
1179;28069;6
1179;35679;10
1180;38103;1256
1182;1350;1257
1182;3340;1258
1182;4510;1259
1182;5282;1260
1182;5441;1261
1182;6495;1262
1182;6548;1263
1182;8510;1264
1182;10423;1265
1182;10792;1266
1182;11785;1267
1182;13084;1268
1182;13094;1269
1182;13203;1270
1182;13806;1271
1182;14962;1272
1182;16485;1273
1182;16843;1274
1182;17080;1275
1182;17489;1276
1182;24296;1277
1182;24548;1278
1182;29687;1279
1182;32784;1280
1182;33711;1281
1182;38304;1282
1182;9416;1283
1185;15901;7
1186;6279;8
1191;1718;8
1191;29244;7
1192;32511;14
1192;32521;14
1193;1757;7
1193;5127;9
1195;5657;10
1195;14016;10
1195;14902;10
1195;28679;10
1195;29610;1286
1195;29866;14
1195;29904;10
1195;30690;9
1195;37298;14
1196;20035;1287
1196;25652;9
1198;12815;10
1198;37237;6
1199;6444;9
1199;22600;6
1200;3580;10
1200;14902;9
1200;25055;10
1200;30702;10
1201;970;12
1201;30245;9
1203;15686;390
1203;27115;390
1203;33443;1288
1204;232;1289
1204;3907;1290
1204;3930;1291
1204;4102;1292
1204;4803;1293
1204;10768;1294
1204;17430;1295
1204;18818;1290
1204;27180;1296
1204;27529;1297
1204;32180;1298
1204;35827;1299
1204;37408;1300
1205;10671;1301
1205;14569;186
1209;27289;1302
1209;29446;1303
1210;11308;1304
1210;20282;1305
1210;23170;1306
1210;30292;1307
1210;31861;1308
1210;33423;9
1210;33427;12
1211;22514;7
1211;31564;1309
1214;31924;1310
1216;3458;11
1216;29183;9
1217;27115;7
1218;13857;7
1219;30296;12
1219;37362;7
1220;1189;22
1220;7008;6
1221;16684;9
1222;1716;1311
1222;7368;547
1222;8612;1048
1222;12875;1312
1222;22956;1313
1222;29842;337
1222;33223;1314
1222;35593;1315
1223;20509;9
1223;21916;5
1228;29192;9
1230;931;9
1230;20664;7
1230;13299;1316
1230;21451;9
1230;23363;9
1230;25293;9
1230;30975;9
1230;31270;6
1230;33267;9
1230;37290;9
1232;6535;503
1232;17930;503
1232;35129;5
1233;126;102
1233;8312;5
1233;15796;5
1233;15495;1317
1233;37480;1318
1233;37677;11
1234;7138;7
1235;5010;9
1235;6479;5
1235;8310;10
1235;10245;10
1235;11668;6
1235;24370;11
1237;14016;5
1237;27737;11
1237;27739;5
1237;30165;5
1237;31600;9
1238;23100;7
1239;25836;5
1240;11492;9
1245;13593;10
1245;14902;9
1245;19045;11
1245;25571;5
1251;4538;5
1251;13629;11
1251;14752;5
1263;14223;1402
1263;23423;1403
1263;28900;1404
1263;32582;1405
1263;34426;1406
1265;348;9
1265;26296;6
1265;36880;9
1266;2513;24
1266;13401;24
1266;28900;24
1267;16144;8
1267;34358;9
1271;11805;28
1271;15124;1407
1271;17687;170
1271;23428;1097
1271;23667;1408
1271;28239;1409
1271;33752;267
1271;34838;1410
1271;36983;1411
1271;38353;1412
1272;22789;12
1282;19681;6
1284;35421;246
1289;3344;5
1289;3952;11
1289;5127;9
1289;6121;11
1289;6300;9
1289;7138;7
1289;11010;11
1289;10733;11
1289;17402;11
1289;18785;5
1289;23566;11
1289;27413;11
1289;32266;11
1289;34791;11
1289;37070;1413
1291;26340;7
1292;12322;10
1292;31015;10
1293;20696;9
1293;34844;6
1293;36104;10
1295;9289;1414
1296;12778;9
1297;3961;10
1297;12702;14
1297;23494;10
1299;2980;9
1300;16556;72
1300;37469;73
1303;5647;6
1303;23363;5
1303;28134;10
1304;224;1415
1304;2618;1415
1304;4067;1415
1304;4558;1415
1304;4665;1415
1304;5422;1415
1304;5428;1415
1304;6019;1415
1304;6785;1416
1304;6785;1417
1304;7957;1415
1304;9099;1415
1304;10454;1415
1304;12417;1415
1304;13483;1415
1304;14727;1415
1304;16023;1418
1304;16169;1415
1304;16929;1415
1304;16950;1419
1304;17003;1415
1304;17492;1415
1304;17636;1415
1304;18047;1415
1304;18877;1420
1304;18877;1421
1304;18910;1415
1304;19496;1415
1304;21301;1415
1304;21728;1415
1304;23203;1415
1304;23924;1415
1304;24973;1422
1304;25769;1415
1304;27188;1415
1304;35237;1423
1304;38454;1415
1305;5747;1424
1305;18081;1078
1305;27270;1425
1305;32759;1426
1305;38111;1427
1306;1571;1428
1306;4369;1429
1306;5268;1430
1306;5747;1431
1306;7961;354
1306;8379;1432
1306;11248;1433
1306;16227;1434
1306;17094;1435
1306;17814;1436
1306;27613;1437
1306;34477;1438
1306;35397;1439
1306;38527;1440
1309;3458;6
1309;23311;6
1310;1628;6
1310;20681;9
1310;29070;9
1311;17408;120
1311;24332;1441
1311;27510;1442
1312;25495;551
1314;32844;7
1317;23412;569
1321;12804;24
1321;21157;11
1321;21642;6
1321;22377;6
1321;22157;5
1321;26476;24
1321;26863;11
1321;27922;5
1321;33792;5
1321;33017;11
1321;36405;5
1322;29628;9
1329;21445;1443
1339;20537;9
1339;32317;9
1340;7155;6
1340;26669;9
1341;767;1444
1341;3634;756
1341;4901;1445
1341;5090;1446
1341;5253;1447
1341;9163;1448
1341;9963;1449
1341;10072;1450
1341;12156;1451
1341;12976;1452
1341;13381;1453
1341;14891;1454
1341;15303;1455
1341;15331;1456
1341;15451;1457
1341;18395;1458
1341;18663;1459
1341;18860;1460
1341;19074;1461
1341;19185;1462
1341;20120;1463
1341;20134;1464
1341;22021;1465
1341;24180;1466
1341;25859;1467
1341;26018;1468
1341;27431;401
1341;29581;1469
1341;29748;1470
1341;30174;1471
1341;32690;1472
1341;34710;1473
1341;34882;1474
1341;35016;1475
1341;36338;1476
1341;38140;1477
1341;38442;1478
1341;38174;1479
1342;349;10
1342;12087;14
1342;12114;10
1342;12444;9
1342;18371;14
1342;18643;10
1342;18857;14
1342;31603;10
1342;34941;14
1342;32900;10
1343;3344;9
1343;36979;12
1352;2108;1480
1352;20651;1480
1352;29209;1480
1352;33150;464
1352;34294;1480
1352;35682;143
1353;13501;777
1353;28563;777
1353;30317;1480
1357;8175;7
1358;2202;11
1358;14016;9
1358;22600;11
1359;1996;1481
1359;6707;503
1359;15225;503
1362;8312;102
1362;11808;481
1362;23318;7
1362;35682;27
1363;13362;8
1370;18523;1482
1370;26557;1483
1371;16766;1484
1371;18523;1482
1371;27833;1485
1372;3237;10
1372;4438;9
1372;6110;10
1372;6180;10
1372;7530;10
1372;8008;1286
1372;22974;9
1372;28757;1286
1372;29171;10
1372;10249;10
1372;2461;1286
1374;8372;1486
1374;14385;1487
1374;18300;1488
1374;22752;1489
1374;22981;1490
1374;24823;1491
1374;27678;1492
1374;31084;346
1374;37764;1493
1375;6740;9
1377;29428;1494
1378;11308;5
1378;21754;5
1378;22879;5
1379;5635;24
1379;6408;24
1379;8637;1495
1379;22750;12
1379;23566;8
1380;4386;5
1380;27218;11
1381;14162;11
1381;16740;5
1381;35861;102
1381;37677;12
1382;6485;5
1382;37226;776
1384;1970;10
1384;5010;10
1384;5016;14
1384;8340;10
1384;18341;6
1384;22251;10
1384;27101;10
1384;28069;14
1384;29951;10
1384;30300;5
1385;16181;11
1386;37206;5
1387;2239;11
1387;17933;5
1387;31338;5
1387;33281;9
1387;37510;5
1390;1752;9
1392;5127;9
1392;34114;11
1392;36851;11
1393;6755;1496
1393;14028;5
1393;15208;5
1393;29686;6
1395;5366;1497
1395;8217;1498
1395;13951;1499
1395;15156;1500
1395;16224;1501
1395;16342;286
1395;18918;1502
1395;32695;1503
1396;22353;6
1396;37225;27
1397;970;6
1398;104;43
1398;3405;1504
1398;4880;268
1398;7052;1505
1398;11827;1506
1398;13226;1507
1398;14176;1250
1398;18741;1508
1398;20856;764
1398;26362;1509
1398;26497;664
1398;28723;1510
1398;33923;1511
1398;37585;1512
1398;37759;337
1400;21894;1318
1400;32492;9
1400;35246;9
1401;2879;9
1402;3952;12
1404;1543;24
1407;5902;9
1409;3164;1514
1409;19672;1515
1411;6485;1516
1411;17794;9
1411;22956;6
1411;28945;776
1412;14348;9
1414;11522;9
1414;14685;7
1421;29359;9
1423;8455;5
1423;8740;5
1423;17257;5
1423;31094;10
1423;34876;5
1423;36047;5
1425;32931;6
1426;5712;12
1427;8064;11
1427;10870;11
1427;21946;6
1428;35493;6
1435;20083;6
1437;12785;1522
1438;2552;5
1438;36997;6
1438;37971;5
1439;24371;11
1440;1094;1523
1440;1265;1524
1440;5476;1525
1440;7447;1526
1440;13589;1103
1440;30159;1527
1440;35601;1528
1440;38453;1529
1446;14573;6
1446;14076;6
1446;24291;9
1448;34358;9
1451;19289;5
1451;19289;24
1452;22320;7
1454;931;7
1455;5494;5
1455;18645;5
1458;12467;6
1459;19826;6
1459;34013;9
1460;19826;6
1460;26669;9
1462;6345;7
1462;24567;7
1462;37294;9
1462;17369;14
1462;17942;10
1462;31270;6
1462;33281;5
1462;35653;14
1462;36104;10
1462;37225;14
1462;18062;10
1466;14943;6
1470;3695;102
1470;7913;9
1471;14048;1530
1471;7242;6
1471;29368;5
1471;31270;6
1474;9102;9
1475;1251;101
1475;3648;5
1475;4011;1531
1475;5608;5
1475;6679;11
1475;10349;14
1475;11157;10
1475;13945;10
1475;19045;6
1475;20015;5
1475;23728;14
1475;24085;5
1475;32726;14
1475;35213;1532
1475;35213;5
1475;36003;10
1475;37909;5
1475;37203;10
1476;21894;11
1476;30556;11
1477;5009;6
1477;20881;101
1479;13360;7
1479;27051;11
1483;39;8
1484;1928;5
1484;5963;5
1484;15159;5
1484;21642;11
1484;22377;11
1484;31516;9
1485;32967;9
1486;2282;6
1486;6457;357
1486;12875;9
1486;13230;776
1486;31883;11
1488;1189;1533
1490;7084;6
1490;14580;6
1490;25829;13
1491;5016;6
1491;5667;1534
1491;7113;6
1491;13298;6
1491;17142;9
1491;17426;1535
1491;21022;1534
1491;22881;9
1491;27101;9
1491;27739;1536
1491;28050;6
1491;34844;6
1491;34875;1535
1491;37757;6
1492;4171;11
1493;30919;9
1493;37636;9
1496;241;1537
1496;10167;1538
1499;12443;9
1502;2298;6
1502;8216;6
1502;11573;9
1502;17513;9
1502;21520;1569
1502;28308;1570
1502;28639;9
1502;29998;6
1502;30148;9
1502;32616;9
1502;38476;6
1503;13685;5
1505;3834;1415
1505;5301;1571
1505;8154;1415
1505;9100;1415
1505;11151;1415
1505;13200;1572
1505;16869;1415
1505;17636;1573
1505;18889;1574
1505;23017;1575
1505;23924;1415
1505;23924;1576
1505;31416;1577
1505;33584;1578
1505;34395;1415
1505;38340;1579
1508;35421;5
1509;7946;6
1509;31025;7
1510;9077;5
1510;16703;5
1510;30075;5
1515;10385;9
1515;14327;5
1515;22355;5
1515;32410;5
1515;34733;5
1515;36420;5
1517;1177;9
1519;30348;12
1521;15876;24
1521;17631;463
1521;17931;774
1522;14325;6
1522;31600;9
1529;38000;7
1533;1598;1580
1533;1914;173
1533;2513;1233
1533;8969;1581
1533;13401;1582
1533;28900;1583
1533;32419;1584
1533;36538;1585
1534;8787;138
1534;10526;1547
1534;18129;1586
1534;19435;6
1534;30880;1587
1534;36479;1588
1536;38521;869
1537;7590;6
1540;16076;24
1540;23987;24
1540;33170;24
1544;3359;9
1544;28946;6
1545;8310;10
1545;15651;9
1545;15846;6
1547;17148;9
1548;10335;5
1548;12479;1589
1548;13446;1590
1548;25486;1591
1553;18904;1592
1553;19009;383
1556;31864;11
1556;35944;12
1556;38115;24
1557;20554;72
1557;20976;1593
1557;22140;14
1557;23728;1594
1557;27666;1593
1557;28614;5
1558;15220;1595
1558;17350;1595
1558;21074;1596
1558;22469;1481
1558;29951;5
1558;32802;1595
1559;14434;1597
1559;25669;1149
1559;34358;9
1561;17585;1598
1561;21130;1599
1563;34324;7
1565;19379;5
1565;22429;11
1565;30296;11
1565;30620;5
1565;32730;5
1565;36896;5
1568;2654;7
1568;6279;7
1568;37230;7
1570;1359;9
1570;28777;7
1573;6349;1600
1573;6449;1600
1573;37370;1601
1574;13160;12
1574;38555;9
1576;13285;355
1576;18362;507
1576;23064;1602
1576;24518;1603
1576;24712;1604
1576;31579;1111
1576;32759;1605
1576;37909;149
1577;1267;9
1582;17451;9
1582;17909;12
1582;38521;869
1586;17485;14
1586;9888;10
1588;36081;7
1590;23311;6
1591;5902;9
1591;15495;12
1591;34358;9
1596;27608;5
1596;31188;11
1599;4629;14
1599;4898;10
1599;6010;10
1599;6073;10
1599;6076;10
1599;6241;10
1599;6253;10
1599;10069;10
1599;13298;6
1599;20934;10
1599;22459;14
1599;22923;14
1599;24850;10
1599;27581;10
1599;27911;10
1599;28774;9
1599;31061;10
1599;32726;14
1599;34067;10
1599;36207;14
1599;36896;10
1600;30382;763
1603;24137;8
1606;33354;10
1606;34067;10
1606;36828;6
1607;26340;7
1610;13358;5
1610;23744;5
1610;31859;5
1612;561;10
1612;1752;10
1612;5010;9
1612;6650;14
1612;10842;14
1612;12114;10
1612;20554;9
1612;22923;14
1612;25051;14
1612;26005;6
1612;27556;14
1612;29943;10
1612;31834;10
1612;32280;10
1612;33354;10
1612;37469;14
1612;37203;10
1613;4572;6
1617;15723;9
1619;33336;7
1623;1752;9
1623;2413;1606
1623;6755;776
1623;7670;357
1623;38115;9
1623;9878;776
1625;8340;10
1625;26053;10
1625;28260;9
1625;33832;10
1627;1359;9
1627;3585;1607
1629;33818;5
1629;10023;5
1630;35930;7
1632;6224;6
1632;12444;9
1632;17142;5
1632;25021;5
1632;25259;5
1632;30724;11
1633;32266;6
1634;10228;12
1634;12083;12
1634;12875;9
1635;35639;5
1637;13458;5
1637;14016;9
1638;7075;390
1638;14353;390
