Personaje
idPersonaje;descripcion
1487;Ruy Díaz de Vivar
1488;Albar
1489;Fray Amadeo
1490;Fray Barnaldo
1491;Fray Constanzo
1492;Fray Cirial
1493;Jimena
1494;Cristóbal Colón
1495;Bailarín
1496;Herself - Co - Hostess
1497;Beth
1498;Benita
1499;Dan McCormack
1500;Vincent
1501;Isabel Ortega
1502;William Wopper
1503;Carlos Ortega
1504;Trini
1505;Fina Busquets
1506;Laia
1507;Enric Riera
1508;Vicenç
1509;Farners Llorenç
1510;Eli
1511;Kebala
1512;Mickey
1513;Bárcenas
1514;Virginia
1515;Pablo Herrera
1516;Voz en off
1517;Polonio
1518;Capuchino
1519;Princesa Gaetani
1520;Marqués de Bradomín
1521;María del Rosario
1522;Ayudante Dirección
1523;Natalie
1524;Jacqueline
1525;Jeanne
1526;O
1527;Sir Stephen
1528;Colette
1529;Yvonne
1530;Marcela
1531;Farruco
1532;Cuentacuentos
1533;Cinemas journalist
1534;Herself - Sports Newsreader
1535;Herself - Weather Forecasther
1536;Himself - Weather Forecasther
1537;Princesa de Éboli
1538;Sor Cecilia
1539;Talbot - Werewolf
1540;Alois - Water Spirit
1541;Klara
1542;Stationmaster
1543;Mrs. Karch
1544;Bertha
1545;Dreyfuss
1546;Igor
1547;Max
1548;Hufschmied
1549;Professor Theo Eisner
1550;Albert - the Frankenstein Monster
1551;Teacher
1552;Hannah von Frankenstein
1553;Count Dracula
1554;Conductor
1555;Butcher
1556;Sepp - Fire Spirit
1557;Gamekeeper
1558;Innkeepers wife
1559;Elisabeth Bathory - the White Lady
1560;Innkeeper
1561;Hans - Mayors Son
1562;Schmied
1563;Mrs. Karch - pharmacist
1564;Bertha Hufschmied
1565;Mayor
1566;Henry Frankenstein
1567;Women in the circus
1568;Mrs. Karch -
1569;Ben
1570;Pauline
1571;Wild Bill Hickok
1572;Lonely Sue
1573;Quanna Parker
1574;Leilani
1575;Capt. John ORourke
1576;Zita
1577;Bill Doolin
1578;Calamity Jane
1579;Joe Presto
1580;Ricard Torrent
1581;Domènec
1582;Concepció Salaberri
1583;Ferran Vidal
1584;Benet Pérez
1585;Tobias
1586;Max 2000
1587;Gura
1588;Supereñe
1589;Himself - Fiscal
1590;Himself - Juez
1591;Himself - Abogado Defensor
1592;Don Quixote
1593;Herself - Contestant
1594;Herself - Constestant
1595;Himself - Entrevistador
1596;Herself - Entrevistadora
1597;Domingo
1598;Mandalay
1599;Polo
1600;Audience member
1601;Policeman
1602;Tommy
1603;Edu
1604;Paloma
1605;Tío Jaime
1606;Azafato
1607;Limpiabotas
1608;Ralph
1609;Capitán Nemo
1610;Rigodón
1611;Transfer
1612;Arne Saknussemm
1613;Prof. Lidenbrock
1614;Ned Land
1615;Xabarín
1616;Doutor TNT
1619;Arroz Hacker
1620;No quiero Rosas
1621;Himself - Coach Kuwait
1622;Himself - Italy
1623;Himself - West Germany
1624;Himself - Brazil
1625;Paquita
1626;Esme Allen
1627;Amy Thomas
1628;Robin
1629;Evelyn Thomas
1630;Himself - Special Guest
1631;Herself - Special Guest
1632;Don Miguel
1633;Doña Rosa
1634;Soldier
1635;Prince Don João
1636;Ens. Cabrita, Viriato, Don João de Portugal
1637;Fig. Mosteiro da Batalha
1638;Soldier Manuel, Lusitanian warriror, Don Joãos cousin
1639;Princess Doña Isabel
1640;Don Afonso
1641;Isle of Love Woman
1642;Soldier Pedro, Alcácer warrior
1643;Soldier Salvador, Lusitanian warrior, Alcácer warrior
1644;Soldier, Lusitanian warrior, Alcácer warrior
1645;Don Sebastião
1646;Cpl. Brito, Lusitanian warrior, Alcácer nobleman
1647;Don Afonso V
1648;Radio operator, Vasco de Gama
1649;Venus
1650;Fra Fernando
1651;Tethys
1652;Ninfa na Ilha dos Amores
1653;Baron of Alvito
1654;Preacher at funeral, Suicidal warrior
1655;Altarez
1656;Frank
1657;Themselves
1658;Ronda
1659;Claudia
1660;López
1661;Camarera
1662;Encargado obra
1663;Optimista
1664;Productor
1665;Hombre en banco del parque
1666;Copiloto camión
1667;Cura de Rebollar de la Mata
1668;Hombre del teatro
1669;Director de cine
1670;Prostituta
1671;Coll
1672;Sr. López
1673;Automovilista
1674;Hombre que puja 200 pesetas
1675;Presidente O.E.I.
1676;Diego
1677;Presentador TV
1678;Alcalde de Rebollar de la Mata
1679;Eustaquio
1680;Conserje
1681;Srta. Lilí
1682;La Maña
1683;Francisco Franco
1684;Lope
1685;Jefe de Diego
1686;Faustina
1687;Alcalde protesta agricultores
1688;Coronel
1689;Adolfo Suárez
1690;Felipe González
1691;Carlos Arias Navarro
1692;Tip
1693;Rodolfo
1694;Portavoz protesta agricultores
1695;Leoncio
1696;Comisario de policía
1697;Pity
1698;Félix
1699;Manolo
1700;Celia
1701;Sanchez
1702;Diego Columbus
1703;Older Fernando Columbus
1704;Christopher Columbus
1705;Captain Mendez
1706;Alonso de Bolaños
1707;King Ferdinand V.
1708;Giacomo Columbus
1709;Brother Buyl
1710;Martín Alonso Pinzón
1711;Luis de Santángel
1712;Francisco de Bobadilla
1713;Ships Boy
1714;Beatrix Enriquez
1715;Pinzons daughter
1716;Utapan
1717;Dueña
1718;Antonio de Marchena
1719;Pinzons Wife
1720;Arojaz
1721;Young Fernando Columbus
1722;Vicuna
1723;Hernando de Talavera
1724;Guevara
1725;Bartolomeo Columbus
1726;Queen Isabella I.
1727;Adrian de Moxica
1728;Gonzalvo
1729;Letux
1730;Juan
1731;Atilio
1732;Sra. Villanueva
1733;Palmao
1734;Maruja
1735;Cocinera
1736;Tía Ignacia
1737;Dolcet
1738;Remedios
1739;Linares
1740;Beltrán
1741;José Garcés
1742;Sr. Villanueva
1743;Cocainómana
1744;Sr. Fernández
1745;Don Hermógenes
1746;Loca
1747;Doña Julia
1748;Joven Puerto
1749;Joven Bar Plaza Constitución
1750;Rafa
1751;Capataz Puerto
1752;Camionero
1753;Padre Jon
1754;Enfermera Hospital
1755;Tío de Jon
1756;Señor Bocadillo Bar
1757;Doble Maite
1758;Madre Patxi
1759;Señora Mercado
1760;Madre Jon
1761;Jon
1762;Médico Hospital
1763;Maite
1764;Eliott
1765;Ida
1766;Sheriff
1767;Steve
1768;Lon
1769;Zachary
1770;Ann
1771;Gregory
1772;Don Tomás
1773;Malen
1774;Stuber
1775;Gandarias
1776;Tomi
1777;Sam
1778;Dr. Mathy
1779;Jane Berg
1780;Doctor Jean-Pierre Berg
1781;Robert Brézé
1782;Le commissaire Giret
1783;Paul Brézé
1784;Mrs. Giret
1785;Dr. Pierre Losseray
1786;Simon Mauvagne
1787;Joseph Brézé
1788;Mrs. Mauvagne
1789;Madame Robert Brézé
1790;Old Brézé
1791;Muriel Losseray
1792;Henri Chantin-Brézé
1793;Él
1794;Ella
1795;Policia
1796;Policía 1.
1797;Enamorada
1798;Suicidado
1799;Enamorado
1800;Marco
1801;Female Guard
1802;Guardesa
1803;Simón
1804;Lázaro
1805;Madre Mauri
1806;Sol
1807;Beggar
1808;Mendigo
1809;Luisa
1810;Orlando
1811;Psiquiatra
1812;Fontana
1813;Mauri
1814;Chico Bar
1815;Paquito
1816;Galiana
1817;Dolores
1818;Drunken Man
1819;Kate Swallow
1820;Barrister
1821;Dinner Guest
1822;Spanish Taxi Driver
1823;Bullfighter
1824;Student
1825;Ángel
1826;Judith
1827;Japanese Golfer
1828;Fawn
1829;Literary Guest
1830;Prostitute
1831;Bianca
1832;Salesman
1833;Jaboul
1834;Indian Woman
1835;Alec Bolton
1836;Saleswoman
1837;William King
1838;Maitre d
1839;Hotel Guest
1840;Vanni Corso
1841;Bob
1842;Moderator
1843;Boat Guest
1844;Joven taberna 1
1845;Clemente
1846;Mujer en chalet
1847;Hombre chalet
1848;Policía 2
1849;Eneko
1850;Escolta 2
1851;Hermano de Eneko
1852;Escolta
1853;Joven taberna 3
1854;Aitzpea
1855;Marrubi
1856;Taxista
1857;Joven taberna 2
1858;Entrevistador
1859;Mujer militar
1860;Militar
1861;Madre de Eneko
1862;Amigo Taxista
1863;Padre de Clara
1864;Almudena
1865;Pregnant waitress
1866;Félix Ortiz
1867;Detective
1868;Clara
1869;El hombre de Finisterre
1870;Tallylodge Prison Officer
1871;Ramons Driver
1872;Charlie
1873;FBI Agent No: 1
1874;Gate Prison Officer
1875;Joe
1876;Ramon
1877;Hotel Clerk
1878;Prison Officer
1879;Restaurant Manager
1880;Food Lorry Driver
1881;Lorenzo Bausch
1882;Roisin
1883;Knifeman
1884;Lattimer
1885;Danny
1886;Tommy Breen
1887;Moustachioed Man
1888;Tulio
1889;Pepe
1890;Young Barman
1891;Breens Girlfriend
1892;Stall Owner
1893;Monica
1894;Sean Dowd
1895;Kid Gun Dealer
1896;Liam
1897;FBI Agent No: 2
1898;Junkie
1899;Eamonn
1900;Subway Man
1901;Visiting Room Prison Officer
1902;Scott
1903;Guatemalan Woman
1904;Frenchman
1905;The Mermaid
1906;Linda Walsh
1907;Lucas
1908;Father Albert
1909;Clerk
1910;Javier
1911;Soldiers Fiancee
1912;Boy
1913;Girl
1914;Doña Euduviges
1915;Guardia
1916;Enfermero
1917;Responsable
1918;Coronel Dupont
1919;Tabernero
1920;Masquedios
1921;Poli
1922;Cabrales
1923;Josele
1924;Natacha
1925;Chimbo
1926;Telefonista
1927;Director de la banda
1928;Soplete
1929;Trino
1930;Dupont
1931;El Pemán
1932;El Guragú
1933;Criada
1934;Penitente
1935;Pili
1936;Oficial
1937;André Meroy
1938;Superiora
1939;Comandante
1940;El Páter
1941;Benito
1942;Miguel Gil de Larios
1943;Barman
1944;Violeta
1945;Jugador de ruleta
1946;Arregui
1947;Don Ramiro de Gaula
1948;Don Federico
1949;Gonzalo
1950;Catherine
1951;César
1952;El Triles
1953;Doña Mercedes
1954;Jugadora afortunada
1955;Gutiérrez
1956;Venancio
1957;Arquímedes
1958;Vendedora cupones
1959;Casimiro
1960;Jugador triles
1961;Juez
1962;Jefe de seguridad
1963;Criada joven
1964;Valeria
1965;Criada mayor
1966;Esposa Martín
1967;Valeria niña
1968;Preceptor
1969;Niña campesina
1970;Maestro joven
1971;Matilde niña
1972;Niño árbol
1973;Armancia
1974;Comensal salón
1975;Padre Matilde
1976;Niño gordito
1977;Betina
1978;Parturienta
1979;Jonás mayor
1980;Abadesa
1981;Maestro mayor
1982;Jonás joven
1983;Padre maestro
1984;Marido
1985;Armancia bebé
1986;Monja joven
1987;Maestro niño
1988;León
1989;Novio
1990;Mónica
1991;El Maño
1992;Tere
1993;Floren
1994;Gloria
1995;Javier Artabe
1996;Carlos Escorial
1997;Publicity voice in Galerias Preciados
1998;Astronaut Walker
1999;Sentry
2000;Commander James A. Malcolm
2001;Guard
2002;Baxter
2003;Meyer
2004;Richards
2005;Centrifugue technician
2006;Dr. Alice Richards
2007;Commander David Richards
2008;Dr. Natalia Stepanova
2009;Clienta
2010;Román
2011;Organizador
2012;Guarda Jurado
2013;Guarda Jurado Blindada
2014;Hombre
2015;Guarda
2016;Picas
2017;Locutor Radio
2018;Maitre
2019;Fito
2020;Conductor Autobus
2021;Chica Piscina
2022;Nuno
2023;Mozo
2024;Chica
2025;José
2026;Miguel
2027;Soledad
2028;Soledad Joven
2029;Mercedes
2030;RAÚL
2031;Andreas Fangas
2032;Emma Fangas
2033;Antonios girl
2034;Georges mother
2035;Kam
2036;George
2037;Ángela
2038;Motera
2039;Emilia
2040;Dr. Brown
2041;Laughing Guy in Disco Bathroom
2042;Médico 3
2043;Duvernois
2044;Sofía
2045;Recluso paranoico
2046;Guardia jurado 1
2047;Médico 1
2048;Guardia jurado 2
2049;Pelayo
2050;Médico Jefe
2051;Presentador T.V.
2052;Chico servicios
2053;Commisario
2054;Gato
2055;Médico 2
2056;Voz celestial
2057;Encargado L.E.
2058;Alex Abadie
2059;Minero en bar
2060;Kaufmann
2061;Anciano ciego
2062;Niño anuncio Tripis
2063;El presentador loco
2064;Culturista
2065;José Óscar Manitas Tellería
2066;Patricia Orujo
2067;Invitada de lujo
2068;José Chepa Montero
2069;Presentadora T.V.
2070;César Quimicefa Ravenstein
2071;Abraham
2072;El ominoso Orujo
2073;Invitado
2074;Minero loco
2075;Amancio M.A. González
2076;Zacarías
2077;Ramón Yarritu
2078;Luis María de Ostolaza - El novio ultrajado
2079;Ezequiel
2080;Juan Abadie
2081;García
2082;Merche
2083;Jeweller
2084;Police Commissioner
2085;Merches Lover
2086;Adolfo
2087;Hombre 2
2088;Glòria Marc
2089;Maria Caminal
2090;Estudiant
2091;Assumpta Roca
2092;Bearkiller
2093;Eve
2094;Adam
2095;Teofilo
2096;Secretary
2097;Wolf
2098;Barbara
2099;Bernardo
2100;Joaquim
2101;Sebastiao
2102;Vanda
2103;Contreiras
2104;Brunos Wife
2105;Carolino
2106;PCP Man
2107;Amilcar Teixeira
2108;Cesaltina
2109;Mito
2110;Motorcyclist
2111;Policewoman
2112;Vicentes Wife
2113;Vicentes Mistress
2114;PCP Boy
2115;Worker
2116;Cmdt. Larguinho
2117;Mitó
2118;Don Ignacio
2119;Madre de Alicia and Madre Caridad
2120;Amiga
2121;Naboelk
2122;Beatriz Arteche
2123;Fidel Arteche
2124;Punky Bar
2125;Lucas Iturriaga
2126;Cerebro
2127;Súper 8
2128;Rodrigo
2129;Topo
2130;Colorado
2131;Alejandro
2132;Hijo
2133;Abuelo
2134;Mujer perrera
2135;Madre
2136;Hombre perrera
2137;Tía 1
2138;Hija
2139;Tía 2
2140;Vecina 2
2141;Vecina 1
2142;Emiliano Rivas
2143;Ascensorista
2144;Propietario bar
2145;Toito
2146;Loyola
2147;Locutor TV
2148;Directivo 1
2149;Broker 3
2150;Valentín
2151;Recepcionista
2152;Enrique Burmann
2153;Garabito
2154;Broker 1
2155;Palomero
2156;Suicida
2157;Lalo Barrantes
2158;Mancisidor
2159;Dra. Alicia Rivas
2160;Broker 2
2161;Tomás Bernal
2162;Jorge Luis
2163;Sissy
2164;Flora
2165;Policia uniforme 2
2166;Secretaria Andrés
2167;Jefe de Andrés
2168;Voz Mujer 3
2169;Compañera Paula 1
2170;Voz Mujer 5
2171;Voz Locutor Radio
2172;Compañera Paula 2
2173;Voz Mujer 2
2174;Chica teléfono
2175;Voz Mujer 4
2176;Hombre Paula
2177;Policia uniforme 4
2178;Gordo
2179;Comisario
2180;Niña desaparecida
2181;Policia uniforme 1
2182;Yuri
2183;Policia uniforme 3
2184;Locutor TV 2
2185;Voz Mujer 1
2186;Joven encuesta
2187;Veterinario
2188;Voz Hombre I
2189;Locutora TV
2190;Don Antonio
2191;Antonia
2192;Amante de Juan
2193;Silva
2194;Monja
2195;Cesáreo
2196;Santiago - portero
2197;Encarna
2198;Pura
2199;Hortensia
2200;Felisa - portera
2201;Mirón del autobús
2202;Alfonso
2203;Doctor #2
2204;Te
2205;Neighbor
2206;Helena Amado
2207;Postman
2208;Young Doctor
2209;Guilherme
2210;Game Show Contestant #1
2211;Queirós
2212;Ricardo
2213;Obstetrician
2214;Rafael
2215;Nurse #2
2216;Madalena
2217;Writer
2218;Filipe
2219;Operador
2220;Game Show Contestant #2
2221;Anotadora
2222;Producer
2223;Morais
2224;Deputy
2225;Make-up Artist
2226;Nurse
2227;Game Show Host
2228;Guida
2229;Bartender
2230;Ice Cream Clerk
2231;Grocer
2232;Francisco
2233;Catarina Meneses
2234;La mujer
2235;Sargento Distraido
2236;La chica
2237;Teniente Agobiado
2238;El chico
2239;Actriz casting
2240;Sex-shop
2241;Actriz sex-shop
2242;Representante
2243;Mujer limpieza
2244;Dueña del local
2245;Actriz irlandesa
2246;Actriz Padrenuestro
2247;Protagonista casting
2248;Alenda
2249;Actriz cantante
2250;Actriz discoteca
2251;Doble Mel Gibson
2252;Actriz espera
2253;Ladrona
2254;Actor tocón
2255;Actriz ataque de risa
2256;Actriz perezosa
2257;Hija Aitor
2258;Actor manipulable
2259;Actor chimpancé
2260;Actriz ojo vendado
2261;Novia de Aitor
2262;Actor magia negra
2263;Única
2264;Actriz compra
2265;Actriz composit
2266;Nathalie
2267;Actriz chimpancé
2268;Operador vídeo
2269;Hermana niña
2270;Enko
2271;Hermana joven
2272;Elisa
2273;D. Tarsicio
2274;Párroco
2275;Paciente
2276;Doctora Paquita
2277;Fabricio
2278;Inspector de Hacienda
2279;Enfermo Estreñido
2280;Valduque
2281;Lucrecia
2282;Hombre accidentado
2283;Diputado Francisco Granja
2284;Administrador de la clínica
2285;Dr. Roberto Branquia
2286;Argimiro
2287;Falso médico
2288;Paciente subido a la lámpara
2289;Mujer accidentada
2290;Novio de Lucinda
2291;Paciente con muletas
2292;Sepulturero
2293;Dr. Flodio
2294;Don Alba de Mendoza
2295;Philip Mackintosh
2296;Count Manuel de Pas
2297;Rosita Florenda
2298;Major de Colignac
2299;Padre Donato
2300;Arquero
2301;Ahmed niño
2302;Buho
2303;Caballero
2304;Heraldo
2305;Título
2306;Bonabben
2307;Rey
2308;Pelirrojo
2309;Guardia 3
2310;Rubio
2311;Guardia 5
2312;Ahmed
2313;Guardia 1
2314;Yusuf
2315;Mujer 1
2316;Mujer 3
2317;Palomo
2318;Guardia 2
2319;Obispo
2320;Halcón
2321;Fraile
2322;Mujer 2
2323;Sanders
2324;Army Captain
2325;Suzan
2326;Dr. Style
2327;John Liu & James Liu
2328;Johnny Wong
2329;Le serveur sur la terrasse
2330;Chica joven
2331;Une jeune fille
2332;Un copain de Franck
2333;Alex
2334;Le conducteur du R.E.R.
2335;Théo - un peintre
2336;Alice - étudiante et modèle dun peintre
2337;Éric
2338;Carole
2339;Marie - une jeune trader - libre et audacieuse
2340;Franck
2341;La mère de Marie
2342;Maries Mother
2343;Chica joven terraza
2344;La jeune femme sur la terrasse
2345;Erics Mother
2346;La mère dÉric
2347;Rémi
2348;Robert
2349;Francks Companion
2350;Jeanne - frustrée par le mariage et prostituée occasionnelle
2351;Le garçon
2352;Le beau-père de Jeanne
2353;Descondcido terraza
2354;Linconnu sur la terrasse
2355;Le père dAlice
2356;Jean
2357;Laurent
2358;La femme de ménage
2359;Marco - le tendre compagnon de Marie
2360;Cabo Guardia Civil Control
2361;Amante de Souza
2362;Don Serafín
2363;José Alberto Amor Obsoleto
2364;La Herme
2365;Teniente en Big Club
2366;Mujer del vestido dorado en el casino
2367;Cady Palomeque
2368;Roxanne
2369;Souza
2370;Gerente casino
2371;Juantxo
2372;Jugadora timba
2373;Roxana
2374;Marqués
2375;Padre de Konradín
2376;Konradín
2377;Teniente Guardia Civil Control
2378;Pazos
2379;Pintinho
2380;Araceli
2381;Vanessa
2382;Carmiña, mujer de Pazos en una fotografía
2383;Amiga de Araceli Nº 1
2384;Copiloto camión de Souza
2385;Dos Barros
2386;Jugador timba
2387;Villambrosa
2388;Pako
2389;Touriño
2390;Amiga de Araceli Nº 2
2391;Madre de Juantxo
2392;Candidato Paiño
2393;Argentina Scandalo
2394;Lolita
2395;Conchi
2396;Toñín
2397;Animadora
2398;Fátima do Espíritu Santo
2399;Madre de Konradín
2400;Mônica
2401;Unai
2402;Amunia
2403;Prior
2404;Inquisidor
2405;Antxón
2406;Íñigo
2407;Garazi
2408;J. de Areso
2409;Don Fermín de Andueza
2410;Novia.
2411;Novio.
2412;Cartero.
2413;Mr. First
2414;Martha
2415;Barbero
2416;Bill Pistolas de oro
2417;Tumbas
2418;Blackandecker
2419;Polonio Horacio Platón
2420;Stella
2421;Alcalde - Padre de Margaret
2422;Chapulín
2423;Margaret Rose
2424;Susan Nebbs
2425;Gerald Martin
2426;Anna Bixby
2427;Frank McIntosh
2428;Lillian Nebbs
2429;Rita Miller
2430;Richard Simmons
2431;Laura Simmons
2432;Christopher Caplin
2433;Alba
2434;Alba adulta
2435;Àvia
2436;Radio DJ
2437;María Ramos
2438;Coroner
2439;The judges secretary
2440;Vadillo
2441;Candela
2442;Victim
2443;Judge 2
2444;Elorza
2445;Puta Amiga
2446;Hermano Benito
2447;Hermano Felicísimo
2448;Hermano Ventura
2449;Aurelio
2450;Mariana
2451;Hermano Sinesio
2452;Locutora
2453;Mari Galdós
2454;Celsa
2455;Manolo Pumaría
2456;Julio Hernández
2457;Irene Galdós
2458;Conferenciante
2459;Maestra en autobús
2460;Secretaria de Julio
2461;Locutor
2462;Doris
2463;Mario
2464;Dustman
2465;Bakery Customer
2466;Baker
2467;Nurse 1
2468;Neighbour
2469;Shopkeeper
2470;Ami
2471;Woman on TV
2472;Lucio
2473;Milkman
2474;Olivia
2475;Amy niña
2476;Man on TV
2477;Nurse 2
2478;Baby
2479;Don Javier
2480;Federico Villalba
2481;Ricardo Smith
2482;Boriana Borisova
2483;Chico joven
2484;Raimón
2485;Invitada fiesta
2486;Pablo 2
2487;Chico 2
2488;Pablo Padre
2489;Asun
2490;James
2491;Izaskun
2492;Señora
2493;Chico 1
2494;Manolo Sandoval
2495;Morgan
2496;Rodríguez
2498;Drake
2499;Gilda
2500;Antonio Pérez Pérez
2501;La Gringa
2502;Benjamin Sauvagnac
2503;Musician 3
2504;Musician 5
2505;Alice
2506;The Doctor
2507;Christophe
2508;Man at Bar
2509;Musician 4
2510;Musician 2
2511;Tanias Assistant
2512;The Photographer
2513;Woman
2514;Francois Sauvagnac
2515;Martin - Child
2516;Martin Sauvagnac
2517;Frederic Sauvagnac
2518;Victor Sauvagnac
2519;Tania de lÉtang
2520;The Young Groom
2521;Jeanine
2522;Musician 1
2523;The Neighbour
2524;The Nurse
2525;Lucie
2526;Saïd
2527;The Examining Magistrate
2528;Segunda Alicia
2529;Alicia de mayor
2530;Ángel de la guardia
2531;Estafador
2532;Tercera Alicia
2533;Primera Alicia
2534;Baby Bodi
2535;Mr. Bodi
2536;Capt. J.J. Wells
2537;Damon
2538;Man in Store
2539;Michael, the Driver
2540;Samantha Sam
2541;Mrs. Bodi
2542;Dr. W. Tracer, NASA
2543;Gas Station Attendant
2544;Duarte Cafe Waitress
2545;Margarita López
2546;María Rosa Martín López
2547;Pablo Gómez
2548;Simón Romero
2549;Paca
2550;Lucía
2551;Visi
2552;Manuel
2553;La Tana
2554;Donna
2555;Carmencita
2556;Camarero del bar del Senado
2557;Yang-Yang
2558;Darío
2559;Juan Maya
2560;Joven concierto
2561;Estudiante 2
2562;Pocho
2563;Edi
2564;Estudiante 1
2565;Novia de Jesús
2566;Obispo Olaechea
2567;Don José María
2568;Dolorosa
2569;Falangista
2570;Antonino
2571;Requeté
2572;Niña Dorita
2573;Capuchino 1
2574;Don Saturnino
2575;Marino Ayerra
2576;Joven izquierdista
2577;Capuchino 2
2578;María Ayerra
2579;Maestra
2580;Don Fermín
2581;Novia joven
2582;Secretario Obispo
2583;Obrero
2584;Kiku
2585;Estudiante II
2586;Paquito - su padre
2587;El Alcalde
2588;Merceditas - su prima
2589;La Padington
2590;Soprano
2591;Pedro - su tío
2592;Belga I
2593;Belga II
2594;Don Alonso - el médico
2595;Cura párroco
2596;La
2597;Pendenciero VI
2598;Jimmy
2599;Doña Remedios - su mujer
2600;Nge Ndomo
2601;Mendigo II
2602;Mujer II
2603;Gabriela - su mujer
2604;Joven
2605;Portavoz americano
2606;Aurora - la madre
2607;Feriante
2608;Hombre exaltado II
2609;Hombre IV
2610;Conductor del alcalde
2611;Mendigo I
2612;Hombre III
2613;Belga III
2614;Madre I
2615;Mujer V
2616;Madre II
2617;Ruso VI
2618;Don Roberto - maestro escuela
2619;Tirso - el mesonero
2620;Pianista
2621;Adelaida - la hija
2622;Álvarez - su madre
2623;Labrador I
2624;Susan - su amiga
2625;Labrador III
2626;Pendenciero III
2627;Follarín
2628;Invasor I
2629;Sudamericana II
2630;Hombre razonable
2631;Ruso I
2632;Mujer VI
2633;Sixto - su hijo
2634;Invasor II
2635;Pendenciero II
2636;Estudiante VI
2637;Portavoz belga
2638;Pendenciero I
2639;Suicida permanente
2640;Pascual
2641;Pendenciero VII
2642;Ruso III
2643;Sudamericana III
2644;Labrador II
2645;Ruso II
2646;Pendenciero IV
2647;Sudamericano II
2648;Pendenciero V
2649;Ruso V
2650;Ruso IV
2651;Sudamericana I
2652;Bebedor de alcohol I
2653;Mujer I
2654;Bebedor de alcohol II
2655;Garcinuño
2656;Receptora
2657;Hombre I
2658;Aspirante a intelectual
2659;Hombre exaltado
2660;Carmelo, el borracho
2661;Portavoz ruso
2662;Teodoro
2663;Su mujer
2664;Hombre II
2665;El Gobernador que canta
2666;Mujer III
2667;Mujer IV
2668;Invasor III
2669;Invasora
2670;Cascales
2671;Cabo Gutiérrez
2672;Estudiante IV
2673;Estudiante III
2674;Hombre exaltado III
2675;Estudiante I
2676;Portavoz sudamericano
2677;Intelectual
2678;La Labradora
2679;Estudiante V
2680;Doña Rocío - su señora
2681;Sudamericano I
2682;Spanish cab driver
2683;Jessica
2684;Aníbal
2685;Isbelia
2686;Wounded soldier
2687;Executed soldier
2688;Madre Trini
2689;Individuo Bar
