Obra
idObra;titulo;fechaProduccion
2882;El río que nos lleva;1989
2883;El sabor de la comida de lata;1997
2884;El sacamantecas;1979
2885;El sacerdote;1978
2886;El salto: Unidades especiales del ejército;1975
2887;El secdleto de la tlompeta;1995
2888;El secreto inconfesable de un chico bien;1976
2889;El seductor;1995
2890;El segundo poder;1976
2891;El ser;1982
2892;El sexo ataca (1ª jornada);1979
2893;El sexo está loco;1981
2894;El señor de los Llanos;1987
2895;El señor está servido;1976
2896;El señor Galíndez;1984
2897;El siglo del viento;1999
2898;El siniestro doctor Orloff;1984
2899;El sistema de Robert Hein;1986
2900;El socarrón;1975
2901;El sol del membrillo;1992
2902;El somni de Maureen;1993
2903;El soplagaitas;1981
2904;El sudor de los ruiseñores;1998
2905;El sueño de Adán;1994
2906;El sueño de Cristo;1997
2907;El sueño de Tánger;1991
2908;El sueño del mono loco;1989
2909;El sueño, o la estrella;1975
2910;El sur;1983
2911;El séptimo día del sol;1980
2912;El síndrome Martins;1999
2913;El sótano;1998
2914;El tahúr;1979
2915;El teatre-museu Dalí es tanca a les set;1989
2916;El techo;1987
2917;El techo del mundo;1995
2918;El tenor mental;1993
2919;El terrorista;1978
2920;El tesoro;1990
2921;El tesoro de la diosa blanca;1983
2922;El tesoro de las cuatro coronas;1983
2923;El testaferro;1999
2924;El tibet, perfil dun poble;1986
2925;El tiempo de la felicidad;1997
2926;El tiempo de Neville;1991
2927;El tiempo perdido;1997
2928;El tigre;1980
2929;El topo y el hada;1999
2930;El trabajo;1999
2931;El transexual;1977
2932;El tren de las ocho;1996
2933;El tubo de rayos catódicos;1981
2934;El tío del saco y el inspector Lobatón;1993
2935;El túnel;1988
2936;El venedor de morts;1994
2937;El vent de lilla;1988
2938;El viaje;1992
2939;El viaje;1994
2940;El viaje a Mannheim;1976
2941;El viaje a ninguna parte;1986
2942;El viaje al Ampurdán;1992
2943;El viaje de Arián;1995
2944;El viaje del agua;1990
2945;El viatge a lultima estació;1982
2946;El viatger;1998
2947;El vicari dOlot;1981
2948;El vicio y la virtud;1975
2949;El viejo;1982
2950;El viento africano;1997
2951;El viento se llevó lo qué;1998
2952;El violador violado;1983
2953;El virgo de Visanteta;1979
2954;El vividor cero;1984
2955;El vividor II;1983
2956;El vivo retrato;1986
2957;El vuelo de la paloma;1989
2958;El zapato;1980
2959;El zoo;1978
2960;El ángel de la guarda;1996
2961;El ángel de mármol;1995
2962;El ángel más caído;1993
2963;El último baile de Fred Astaire;1996
2964;El último guateque;1978
2965;El último guateque II;1988
2966;El último intento;1998
2967;El último kamikaze;1984
2968;El último latido;1994
2969;El último payaso;1985
2970;El último pecado de la burguesía;1978
2971;El último penalty;1984
2972;El último tango en Madrid;1975
2973;El último viaje de Marcello;1995
2974;El último viaje de Robert Rylands;1996
2975;Elegía;1987
2976;Eliminators;1986
2977;Elisa, vida mía;1977
2978;Elisita;1980
2979;Elkano, el hombre que dio la primera vuelta al mundo;1975
2980;Ella;1999
2981;Ella está enfadada;1995
2982;Ella no está sola;1998
2983;Ella, él y Benjamín;1988
2984;Ellas los prefieren... locas;1977
2985;Elles;1997
2986;Els aucells de la piscina;1999
2987;Els encants;1982
2988;Els museus;1979
2989;Els orígens dun poble. Naixement de Catalunya;1980
2990;Els papers dAspern;1991
2991;Els peixos argentats a la peixera;1991
2992;Em dic Sara;1998
2993;Emanuelle nera;1975
2994;Embrujada;1983
2995;Emigrante;1979
2996;Emilia... parada y fonda;1976
2997;Emmanuelle y Carol;1978
2998;En brazos de la mujer madura;1997
2999;En busca del dragón dorado;1983
3000;En busca del huevo perdido;1982
3001;En busca del polvo perdido;1982
3002;En casa de Diego;1993
3003;En dag til i solen;1998
3004;En el bar de un hotel de Tokio;1986
3005;En el mar de Fuerteventura;1976
3006;En el trastero;1992
3007;En la cresta de la ola;1975
3008;En la piscina;1996
3009;En la puta calle;1997
3010;En legítima defensa;1978
3011;En Madison siempre es lunes;1996
3012;En medio de ninguna parte;1997
3013;En mil pedazos;1980
3014;En nombre de Dios;1987
3015;En penumbra;1987
3016;En secreto... amor;1983
3017;En septiembre;1982
3018;En un París imaginario;1975
3019;Enciende mi pasión;1994
3020;Encuentro en Carabanchel;1994
3021;Encuentro en el abismo;1979
3022;Endora;1999
3023;Enigma rosso;1978
3024;Ensalada Baudelaire;1978
3025;Ensenyament;1977
3026;Entre comillas;1990
3027;Entre el amanecer y el día;1994
3028;Entre hermanos;1984
3029;Entre las piernas;1999
3030;Entre las sombras del suburbano III;1995
3031;Entre paréntesis;1982
3032;Entre pitos anda el juego;1986
3033;Entre rojas;1995
3034;Entre tanto;1995
3035;Entre tinieblas;1983
3036;Entre todas las mujeres;1998
3037;Entre vías;1995
3038;Entreacte;1989
3039;Entreacto;1976
3040;Entretiempo;1992
3041;Entrevista;1993
3042;Epílogo;1984
3043;Equipaje, lista de espera, pasaporte, souvenir;1994
3044;Er güevo;1998
3045;Eres mi gula;1982
3046;Erice 75;1975
3047;Ernesto;1979
3048;Eros Hotel;1979
3049;Erotic Family;1980
3050;Es pecado... pero me gusta;1978
3051;Es peligroso casarse a los 60;1981
3052;Es venen records;1999
3053;Esa cosa con plumas;1988
3054;Esa es tu parte;1992
3055;Esa maldita costilla;1999
3056;Esas chicas tan pu...;1982
3057;Escalofrío;1978
3058;Escapada final (Scapegoat);1985
3059;Escape from El Diablo;1984
3060;Escenes duna orgia a Formentera;1996
3061;Esclava te doy;1976
3062;Esclavas del crimen;1987
3063;Esclavos de mi poder;1996
3064;Escola dadults;1979
3065;Escoles;1980
3066;Escorial infinito;1975
3067;Escrit als estels;1991
3068;Escrito en la niebla;1982
3069;Escrito en la piel;1995
3070;Escrito en los cielos;1985
3071;Escríbeme algo;1999
3072;Escuadrón;1988
3073;Escuela de grandes putas;1985
3074;Esculturas para el entorno;1977
3075;Esculturas para un paisaje;1976
3076;Ese ser extrano;1978
3077;Eskorpion;1989
3078;Eso;1997
3079;Espacio;1997
3080;Espacio;1999
3081;Espais de nit;1996
3082;España, una fiesta;1985
3083;Españolito que vienes al mundo;1983
3084;Especial (con luz);1995
3085;Espectro (Más allá del fin del mundo);1978
3086;Especulació del sól;1982
3087;Esperando a papá;1980
3088;Esperanza & sardinas;1996
3089;Esperanza;1986
3090;Esposa de día, amante de noche;1977
3091;Esposa y amante;1977
3092;Esposados;1996
3093;Espuma;1978
3094;Espérame en el cielo;1988
3095;Esquilache;1989
3096;Est - Ouest;1999
3097;Esta es mi tierra;1999
3098;Estación Central;1989
3099;Estación de Chamartín;1981
3100;Estación de verano;1975
3101;Estigma;1980
3102;Estimado Sr. juez...;1978
3103;Estirpe de tritones;1993
3104;Esto es un atraco;1987
3105;Esto sí se hace;1987
3106;Estocolmo;1996
3107;Estoy en crisis;1982
3108;Estoy hecho un chaval;1977
3109;Estrecho Adventure;1996
3110;Estímulos sonoros;1979
3111;Eterna historia;1986
3112;Eu, o tolo;1982
3113;Eugenie (Historia de una perversión);1980
3114;Eulalia;1987
3115;Europa;1991
3116;Eusebio: El desenterrador;1998
3117;Eva man (Due sessi in uno);1980
3118;Eva, limpia como los chorros del oro;1977
3119;Eva, ¿qué hace ese hombre en tu cama?;1975
3120;Evilio vuelve (El purificador);1994
3121;Evilio.;1992
3122;Existió otra humanidad;1977
3123;Exorcio Deus Machine: La misión;1996
3124;Exorcismo;1975
3125;Exosmosis;1975
3126;Expedicio Catalano-Nepalese al Cho Oyu 8201m, Himalaia-Nepal: La sisena muntanya mes alta del mon;1984
3127;Expedició catalana a lEverest. Aresta W. primer intent catala al sostre del món;1982
3128;Expediente;1977
3129;Expo-X;1994
3130;Expresionismo rupestre en el Levante español;1975
3131;Expreso;1982
3132;Expreso;1994
3133;Extramuros;1985
3134;Extranjeros en la 13 dimensión;1978
3135;Extraño matrimonio;1984
3136;Extraños;1999
3137;Ez;1977
3138;F comme François;1985
3139;F.E.N.;1980
3140;F.F.G. un retrato;1976
3141;Faceless;1987
3142;Fallait pas!...;1996
3143;Falo Crest;1987
3144;Familia;1996
3145;Fango;1977
3146;Fanny Pelopaja;1984
3147;Fantasma en el Oeste;1976
3148;Fat Angels;1981
3149;Fea;1994
3150;Felicidades Tovarich;1995
3151;Feliz aniversario;1998
3152;Feliz cumpleaños;1988
3153;Feliz navidad;1998
3154;Femenino singular;1982
3155;Feminisme;1982
3156;Femmes;1983
3157;Femmine infernali;1980
3158;Fendetestas;1975
3159;Fermín Salvoechea: visto para sentencia;1987
3160;Fernando, un pintor de León;1984
3161;Feroz;1984
3162;Festes de la Mercè;1978
3163;Fideos;1979
3164;Fiebre de danza;1984
3165;Fiesta de la vendimia en Montilla;1975
3166;Fiesta de San Jorge en Barcelona;1976
3167;Fiestas de verano en Málaga. La feria del sur de Europa;1991
3168;Fin de round;1992
3169;Fin de trayecto Canfranc;1997
3170;Final;1993
3171;Finisterre, donde termina el mundo;1998
3172;Fiona;1980
3173;Fist Fighter;1989
3174;Flamenco;1975
3175;Flamenco (de Carlos Saura);1995
3176;Flesh+Blood;1985
3177;Flores de otro mundo;1999
3178;Folle... folle... fólleme Tim!;1978
3179;For Gods Sake;1990
3180;Fotogramas salvajes;1980
3181;Fotos;1996
3182;Fragil;1994
3183;Franco no puede morir en la cama;1998
3184;Fratello dello spazio;1988
3185;Fraude matrimonial;1977
3186;Fredy el croupier;1982
3187;Freebel;1990
3188;Fresa y chocolate;1993
3189;From Hell to Victory;1979
3190;Frontera Sur;1998
3191;Fuego eterno;1985
3192;Fuera de juego;1991
3193;Fuerteventura;1976
3194;Fuerteventura, playa dorada;1977
3195;Fuerza mortal;1980
3196;Fugaz;1988
3197;Fulanita y sus menganos;1976
3198;Fulgor y muerte de Joaquín Murrieta;1975
3199;Full Stop;1997
3200;Función de noche;1981
3201;Funerales de arena;1975
3202;Furia española;1975
3203;Furtivos;1975
3204;Futuro imperfecto;1985
3205;Futuro perfecto;1986
3206;Fábula de la Bella Palomera;1988
3207;Galicia;1975
3208;Galiza;1977
3209;Gallego;1988
3210;Gambito;1996
3211;Gamiani;1981
3212;Gamma 76, un campamento nuevo;1976
3213;Garum (fantástica contradicción);1988
3214;Gary Cooper, que estás en los cielos;1980
3215;Gasherbrum II. Un gegant de 8.000 metres;1988
3216;Gatti rossi in un labirinto di vetro;1975
3217;Gaudí;1989
3218;Gay Club;1981
3219;Gemidos de placer;1983
3220;Generador adolescente;1998
3221;Genesis;1998
3222;Gent de fang;1991
3223;Geografía de La Mancha;1978
3224;Gernika;1987
3225;Gernika;1994
3226;Gernika Lives;1989
3227;Gerona, puerta de España;1976
3228;Gimlet;1995
3229;Gitanos sin romancero;1976
3230;Gli sterminatori dellanno 3000;1983
3231;Glória;1999
3232;Go for Gold!;1997
3233;Golfo de Vizcaya;1985
3234;Golpe a golpe;1992
3235;Golpe de estadio;1998
3236;Goma-2;1984
3237;Goomer;1999
3238;Gorilas a todo ritmo;1981
3239;Govoryashchaya obezyana;1991
3240;Goya;1979
3241;Goya en Burdeos;1999
3242;Gran liquidación;1995
3243;Gran Slalom;1996
3244;Gran Sol;1989
3245;Granada: Agua Sin Pausa;1998
3246;Grande de Cuba;1997
3247;Grandes ocasiones;1998
3248;Greta y sus reuniones sexuales;1985
3249;Gris en blanco y negro;1997
3250;Gritos a medianoche;1976
3251;Gritos de ansiedad;1984
3252;Gritos... a ritmo fuerte;1984
3253;Groenlandia. Catalans al Gran Nord;1976
3254;Gràcies per la propina;1997
3255;Guadalest insólito;1976
3256;Guanche;1978
3257;Guantanamera;1995
3258;Guapa, rica y... especial;1975
3259;Guarapo;1987
3260;Guerra sucia;1984
3261;Guerreras verdes;1976
3262;Guinovart;1982
3263;Guipuzkoa Donostia: Costa guipuzcoana;1983
3264;Gula;1984
3265;Gulliver;1979
3266;Gusanos de seda;1977
3267;Gustavo y la modelo (Histoire de ler);1978
3268;Guyana: Crime of the Century;1979
3269;Guzmán-Goodman;1997
3270;Guía de Santiago de Compostela;1977
3271;Géminis;1982
3272;Habibi, amor mío;1981
3273;Habitaciones de alquiler;1998
3274;Habitación;1976
3275;Habitarte;1976
3276;Hablamos esta noche;1982
3277;Hablando con la pared;1999
3278;Hace quince años;1987
3279;Hacienda somos casi todos;1988
3280;Haika mutil;1997
3281;Hamam;1997
3282;Hambre;1996
3283;Hanul Carpatilor (la posada de los Cárpatos);1999
3284;Happy End;1977
3285;Haragia;1999
3286;Harlequin Exterminator;1991
3287;Has preparat el cafè, amor meu?;1991
3288;Hasta que el matrimonio nos separe;1977
3289;Havanera 1820;1992
3290;Hay que deshacer la casa;1986
3291;Hay que matar a B.;1975
3292;Hay que zurrar a los pobres;1993
3293;Haz la loca... no la guerra;1976
3294;Haz lo que te dé la gana;1995
3295;Hazlo por mí;1998
3296;Hechizo;1982
3297;Hechizo lunar;1997
3298;Heißer Sex auf Ibiza;1982
3299;Hermana, pero ¿qué has hecho?;1995
3300;Heroes;1982
3301;Hic Digitur Dei;1976
3302;Hierba salvaje;1979
3303;Hierro dulce;1985
3304;Hijar;1977
3305;Hijos de papá;1980
3306;Hikayatul jawahiri thalath;1995
3307;Himenóptero;1992
3308;Histoire dO: Chapitre 2;1984
3309;Historia de S;1979
3310;Historia de fuego;1986
3311;Historia sexual de O;1984
3312;Historias Cortas de Madrid;1999
3313;Historias de amor y masacre;1979
3314;Historias de la puta mili;1994
3315;Historias de mujeres;1980
3316;Historias del Kronen;1995
3317;Historias oscuras;1991
3318;Historias paralelas;1983
3319;Hitchcock, mon amour;1982
3320;Ho sap el ministre?;1991
3321;Hola mamá;1997
3322;Hola, desconocido!;1998
3323;Hola, ¿estás sola?;1995
3324;Hold-Up, instantánea de una corrupción;1977
3325;Hollow Reed;1996
3326;Hollywood Blu;1982
3327;Hombre cero;1995
3328;Hombres que rugen;1984
3329;Hombres sin mujeres;1999
3330;Homenage à trois;1979
3331;Homenaje;1975
3332;Homenaje a la humanidad;1998
3333;Homo hominis opus I;1981
3334;Hongos;1999
3335;Hop;1982
3336;Hora final;1992
3337;Horitzons tibetans;1992
3338;Hotel Oasis;1995
3339;Hotel Room;1998
3340;Hotel y domicilio;1995
3341;Huellas del paraíso;1991
3342;Huevos de oro;1993
3343;Huevos revueltos;1982
3344;Huida;1996
3345;Huida a la fantasia;1997
3346;Huidos;1993
3347;Hundra;1983
3348;Huntza;1992
3349;Huérfanos;1976
3350;Hábitos;1995
3351;Hábitos II;1993
3352;Héctor, el estigma del miedo;1984
3353;Húmedo;1999
3354;I camionisti;1982
3355;I mira;1982
3356;I picari;1987
3357;I viaggiatori della sera;1979
3358;Ibiza es una fiesta;1976
3359;Iconockaut;1976
3360;Idil·li xorc;1983
3361;Idioterne;1998
3362;Idoia;1999
3363;Ignotus;1993
3364;Igual caen dos (El atardecer del Pezuñas);1997
3365;Iguana;1988
3366;Ikuska 11;1981
3367;Ikuska 13. Euskal kanta berria. La nueva canción vasca;1983
3368;Ikuska 2;1979
3369;Ikuska 4;1980
3370;Ikuska 8;1980
3371;Ikuska-3;1979
3372;Ikusmena;1980
3373;Il bianco il giallo il nero;1975
3374;Il cacciatore di squali;1979
3375;Il miele del diavolo;1986
3376;Il richiamo del lupo;1975
3377;Il tocco: la sfida;1997
3378;Illuminata;1998
3379;Ilona llega con la lluvia;1996
3380;Ilusionismo;1996
3381;Immortal Sins;1991
3382;Imposible para una solterona;1976
3383;Imágenes del deporte Nº 73;1975
3384;Imágenes del deporte Nº 74;1975
3385;Imágenes del deporte Nº 75;1975
3386;Imágenes del deporte Nº 76;1975
3387;Imágenes del deporte Nº 77;1975
3388;Imágenes del deporte Nº 78;1975
3389;Imágenes del deporte Nº 79;1975
3390;Imágenes del deporte Nº 80;1975
3391;Imágenes del deporte Nº 81;1975
3392;Imágenes del deporte Nº 82;1975
3393;Imágenes del deporte Nº 83;1975
3394;Imágenes del deporte Nº 84;1976
3395;In memoriam;1977
3396;In nome del padre, del figlio e della Colt;1975
3397;In the Soup;1992
3398;Inclinación sexual al desnudo;1982
3399;Increible, pero mentira;1981
3400;Incubo sulla città contaminata;1980
3401;Indefenso;1990
3402;Infinita;1996
3403;Informe general sobre unas cuestiones de interés para una proyección pública;1977
3404;Informe sobre el FAGC;1979
3405;Iniciativa privada;1986
3406;Innisfree;1990
3407;Inquietude;1998
3408;Inquisición;1976
3409;Inseminación artificial;1983
3410;Insomnio;1998
3411;Insomnio de una noche de verano;1999
3412;Inspiration;1990
3413;Instituto nacional de ciencias de la educación;1975
3414;Insólito Lanzarote;1976
3415;Intercambio de parejas frente al mar;1978
3416;Interferencias;1996
3417;Interferencias en la sociedad de consumo;1976
3418;Interior roig;1983
3419;Interior/Noche;1996
3420;Intrepidíssima;1996
3421;Intruso;1993
3422;Intrusos III;1994
3423;Invierno en España;1975
3424;Invierno en Marbella;1983
3425;Inés de Villalonga 1870;1979
3426;Io sono mia;1978
3427;Iokanaan, zure gorputza;1992
3428;Ione, sube al cielo;1999
3429;Iquitos i Machu Pichu. Entre la llegenda i la realitat;1978
3430;Ir por lana;1976
3431;Iris;1999
3432;Irma y yo deseamos morir;1982
3433;Irrintzi;1978
3434;Irún y su alarde;1976
3435;Isa;1996
3436;Isla de lobos;1999
3437;Isolina do Caurel;1997
3438;Ispanskaya aktrisa dlya russkogo ministra;1991
3439;Istoriya odnoy bilyardnoy komandi.;1988
3440;Itara (La madre);1999
3441;Ivorsi;1993
3442;J.R. contraataca;1983
3443;J.V.;1993
3444;Jadoube;1992
3445;Jaguar Lives!;1979
3446;Jalea real;1980
3447;Jamón, jamón;1992
3448;Jane, mi pequeña salvaje;1982
3449;Jaque a la dama;1979
3450;Jaque al amor;1999
3451;Jarama fórmula 1;1976
3452;Jardines colgantes;1993
3453;Jarrapellejos;1988
3454;Jarretelles roses sur bas noirs;1981
3455;Jazzoo;1999
3456;Jean et elle;1983
3457;Jeremy (Concierto para dos);1982
3458;Jet Marbella Set;1991
3459;Jill;1978
3460;Jo, papá;1975
3461;Jodiendo de los 60 a los 90;1987
3462;José Hernández;1978
3463;Jovenes;1998
3464;Juana la Loca... de vez en cuando;1983
3465;Juego de amor prohibido;1975
3466;Juego de llaves;1995
3467;Juego de seducción;1997
3468;Juego decisivo;1982
3469;Juego sucio en Casablanca;1985
3470;Juego sucio en Panamá;1975
3471;Jueves Santo en Málaga;1975
3472;Jugando a papás;1978
3473;Jugando con la muerte;1982
3474;Jukebox;1994
3475;Julieta;1983
3476;Just a Film (Una película);1981
3477;Justino, un asesino de la tercera edad;1994
3478;Juventud drogada;1977
3479;Juventud sin freno;1979
3480;Jóvenes amiguitas buscan placer;1982
3481;Jóvenes viciosas;1980
3482;Kargus;1981
3483;Karnabal;1985
3484;Katuwira, donde nacen y mueren los sueños;1996
3485;Katy, Kiki y Koko;1988
3486;Katy, la oruga;1984
3487;Ke arteko egunak;1990
3488;Kika;1993
3489;Kikos;1993
3490;Killer Barbys;1996
3491;Killer berberechos;1996
3492;Kilma, reina de las amazonas;1977
3493;Kilómetro cero: la partida;1989
3494;Kleines Tropicana - Tropicanita;1997
3495;Knock Out;1997
3496;Kompostela, kapital Bravú;1997
3497;Krapatchouk;1993
3498;Kuai can che;1984
3499;Kárate contra mafia;1980
3500;Labsence;1992
3501;Laccident;1999
3502;Lagressió quotidiana;1982
3503;Lajuntament de Barcelona;1979
3504;Lamante tutta da scoprire;1981
3505;Lamor és estrany;1988
3506;Lanello matrimoniale;1979
3507;Lappartement;1996
3508;Larbre de les cireres;1998
3509;LAssemblea de Catalunya;1983
3510;Lavaro;1990
3511;Lenfonsament del Titanic;1994
3512;Lensenyament de la música;1979
3513;Lescampavies;1998
3514;Lescoltador;1999
3515;Lescot;1987
3516;Lespeculació del sol;1978
3517;Lestatut;1978
3518;LEstatut de Catalunya;1982
3519;Leugassada;1982
3520;Lexhibidor;1978
3521;Lhome de neó;1991
3522;Lhome ronyó;1983
3523;Lhomme qui a perdu son ombre;1991
3524;Linchiesta;1986
3525;Linfortuni;1991
3526;Lingorgo - Una storia impossibile;1979
3527;Loasis des filles perdues;1981
3528;Lobra de Gaudí - Parque Güell;1985
3529;Lorgia;1978
3530;Lorquestra Ciutat de Barcelona;1979
3531;Lultimo harem;1981
3532;Lunivers de Jacques Demy;1995
3533;Luomo che sfidò lorganizzazione;1975
3534;Léducation amoureuse de Valentin;1976
3535;Léventreur de Notre-Dame;1975
3536;La acción torrencial de nuestros ríos;1975
3537;La adúltera;1975
3538;La alcantarilla de la calle 14;1982
3539;La amante ingenua;1980
3540;La amante perfecta;1976
3541;La antorcha;1979
3542;La ardilla roja;1993
3543;La avería;1998
3544;La avispita Ruinasa;1983
3545;La azotea;1981
3546;La bahía esmeralda;1989
3547;La banyera;1989
3548;La Barcelona turística;1979
3549;La basura está en el ático;1979
3550;La batalla de los Tres Reyes;1990
3551;La batalla del porro;1981
3552;La Batalla del Salado;1980
3553;La batalla del siglo;1986
3554;La beca;1989
3555;La bella del Alhambra;1989
3556;La bestia y la espada mágica;1983
3557;La biblia en pasta;1984
3558;La blanca paloma;1989
3559;La boca del lobo;1988
3560;La boda;1977
3561;La boda del señor cura;1979
3562;La boutique del llanto;1995
3563;La brecha en el tiempo;1976
3564;La buena estrella;1997
3565;La buena vida;1996
3566;La búsqueda de la felicidad;1999
3567;La caballería andante;1980
3568;La caja negra;1998
3569;La caja registradora;1999
3570;La calabaza mágica;1986
3571;La caliente niña Julietta;1981
3572;La camisa de la serpiente;1996
3573;La campanada;1980
3574;La Campiña;1993
3575;La canción de los niños;1982
3576;La canción de Valhia;1994
3577;La capilla ardiente;1981
3578;La Carmen;1976
3579;La Carta;1999
3580;La carta azul de Ana;1997
3581;La casa;1976
3582;La casa de Bernarda Alba;1987
3583;La casa de las mujeres perdidas;1983
3584;La casa del juez;1993
3585;La casa del paraíso;1982
3586;La casa grande;1975
3587;La casada divertida;1981
3588;La caza en España;1975
3589;La caída de Sódoma;1975
3590;La Celestina;1996
3591;La cerámica y la casa;1976
3592;La chari se casa;1978
3593;La chica de la piscina;1987
3594;La chica de las bragas transparentes;1981
3595;La chica de los labios rojos;1986
3596;La chica que cayó del cielo;1986
3597;La cible;1997
3598;La cigüeña bondadosa;1980
3599;La cité des enfants perdus;1995
3600;La ciudad de los prodigios;1999
3601;La ciudad es nuestra;1975
3602;La ciudad maldita;1978
3603;La ciutat cremada;1976
3604;La ciutat sense ponts;1992
3605;La cocina en casa;1990
3606;La colmena;1982
3607;La comida;1997
3608;La compania;1997
3609;La conquista de Albania;1984
3610;La conversió;1995
3611;La coquito;1977
3612;La Corea;1976
3613;La corte de Faraón;1985
3614;La criatura;1977
3615;La cripta;1981
3616;La cruz de Iberia;1990
3617;La cruz de Juvecán;1986
3618;La cruz del diablo;1975
3619;La cruz del Sur;1992
3620;La cámara oscura;1994
3621;La dama del bosque;1989
3622;La darrera nit del món;1979
3623;La de Troya en el Palmar;1984
3624;La delinqüència;1979
3625;La desconocida;1983
3626;La desnuda chica del relax;1981
3627;La diosa salvaje;1975
3628;La diputada;1988
3629;La divina proporción;1997
3630;La doble historia del Dr. Valmy;1978
3631;La doncella virtuosa;1991
3632;La dudosa virilidad de Cristóbal;1977
3633;La duquesa roja;1997
3634;La ecuación del vértigo;1991
3635;La edad del silencio;1978
3636;La encadenada;1975
3637;La endemoniada;1975
3638;La esclava blanca;1985
3639;La escopeta nacional;1978
3640;La esfera;1983
3641;La espada negra;1976
3642;La espada y la doncella;1998
3643;La especialidad de la casa;1986
3644;La espera;1983
3645;La espuela;1976
3646;La estación;1975
3647;La estanquera de Vallecas;1987
3648;La fabulosa historia de Diego Marín;1996
3649;La familia, bien, gracias;1979
3650;La febre dOr;1993
3651;La femme de chambre du Titanic;1997
3652;La festa dels traginers;1976
3653;La fiesta;1986
3654;La fiesta de los elefantes;1980
3655;La fira de Santa Lluçia;1975
3656;La flor de mi secreto;1995
3657;La frontera;1991
3658;La frígida y la viciosa;1981
3659;La fuente amarilla;1999
3660;La fuente de la edad;1991
3661;La fuga de Segovia;1981
3662;La gabbia;1985
3663;La gente de la Universal;1991
3664;La gentileza de los desconocidos;1997
3665;La Gioconda está triste;1977
3666;La gorra;1975
3667;La gotera;1996
3668;La gran comedia;1988
3669;La gran odisea;1999
3670;La gran quiniela;1984
3671;La guerra de las patatas;1998
3672;La guerra de los locos;1987
3673;La guerra de los niños;1980
3674;La guerra de papá;1977
3675;La guérilléra;1982
3676;La herida luminosa;1997
3677;La hermana;1997
3678;La hija de Fu Manchú 72;1990
3679;La historia y la vida extraterrestre;1978
3680;La hora bruja;1985
3681;La hora de los valientes;1998
3682;La hoz y el Martínez;1985
3683;La huella árabe en España;1983
3684;La industria;1993
3685;La ingenua, la lesbiana y el travesti;1983
3686;La iniciación en el amor;1976
3687;La insólita y gloriosa hazaña del cipote de Archidona;1979
3688;La ira;1989
3689;La isla de la tortuga;1998
3690;La isla de las cabezas;1978
3691;La isla de las vírgenes ardientes;1977
3692;La isla del diablo;1994
3693;La isla del infierno;1998
3694;La joven casada;1975
3695;La joven y la tentación;1986
3696;La joya del sur: Colegiata de San Martín de Elines;1998
3697;La jugada;1993
3698;La larga noche de los bastones blancos;1979
3699;La leggenda del Titanic;1999
3700;La lengua asesina;1996
3701;La lengua de las mariposas;1999
3702;La lettre;1999
3703;La ley de la frontera;1995
3704;La ley del deseo;1987
3705;La leyenda de Balthasar el Castrado;1996
3706;La leyenda de la doncella;1994
3707;La leyenda de un hombre malo;1994
3708;La leyenda del tambor;1982
3709;La leyenda del viento del Norte;1992
3710;La llamada del sexo;1977
3711;La lluvia que se vendió;1994
3712;La loca historia de los tres mosqueteros;1983
3713;La Lola nos lleva al huerto;1984
3714;La Lola se va a los puertos;1993
3715;La lozana andaluza;1976
3716;La lucha Thai;1980
3717;La luna negra;1989
3718;La luz que me ilumina;1999
3719;La línea del cielo;1984
3720;La madre;1995
3721;La madre muerta;1993
3722;La magia de Los Parchís;1982
3723;La maglana;1992
3724;La maison Tellier;1981
3725;La maldición de la bestia;1975
3726;La mano negra;1980
3727;La mansión de los Cthulhu;1992
3728;La mansión de los muertos vivientes;1985
3729;La mare socupa de mí;1996
3730;La marrana;1992
3731;La masajista vocacional;1981
3732;La maschera del demonio;1989
3733;La medalla hoy;1978
3734;La memoria del agua;1992
3735;La menor;1976
3736;La mentira;1975
3737;La metamorfosis de Franz Kafka;1994
3738;La miel;1979
3739;La mirada del otro;1998
3740;La mirada del ángel;1998
3741;La mitad del cielo;1986
3742;La moglie in bianco... lamante al pepe;1982
3743;La momia nacional;1981
3744;La monja alférez;1987
3745;La montaña;1992
3746;La Moños;1997
3747;La muchacha de las bragas de oro;1980
3748;La muerte de Mikel;1984
3749;La muerte del escorpión;1976
3750;La muerte ronda a Mónica;1976
3751;La mujer de la tierra caliente;1978
3752;La mujer del juez;1984
3753;La mujer del ministro;1981
3754;La mujer en Goya;1977
3755;La mujer es cosa de hombres;1976
3756;La mujer es un buen negocio;1977
3757;La mujer más fea del mundo;1999
3758;La muñeca;1983
3759;La màgia a Catalunya;1983
3760;La máquina;1976
3761;La máscara;1977
3762;La música de les esferes;1996
3763;La nave de los locos;1995
3764;La neña los míos güeyos;1999
3765;La niña de tus ojos;1998
3766;La niña de tus sueños;1995
3767;La noche de la ira;1986
3768;La noche de las gaviotas;1975
3769;La noche de los cien pájaros;1976
3770;La noche de los sexos abiertos;1983
3771;La noche del ejecutor;1992
3772;La noche más hermosa;1984
3773;La noche más larga;1991
3774;La noche oscura;1989
3775;La notícia dahir;1984
3776;La nova cançó;1976
3777;La novia de medianoche;1997
3778;La novia moderna;1995
3779;La nueva Costa del Sol;1976
3780;La nueva Marilyn;1976
3781;La ocasión;1978
3782;La orden del estandarte verde;1996
3783;La organización Mundial del Turismo en Madrid;1975
